Date,Close
2017-01-03,87.23
2017-01-04,86.91
2017-01-05,86.11
2017-01-06,86.12
2017-01-09,86.18
2017-01-10,86.43
2017-01-11,87.08
2017-01-12,86.24
2017-01-13,86.7
2017-01-17,83.55
2017-01-18,83.94
2017-01-19,83.3
2017-01-20,83.67
2017-01-23,83.71
2017-01-24,84.72
2017-01-25,86.03
2017-01-26,86.75
2017-01-27,86.93
2017-01-30,86.03
2017-01-31,84.63
2017-02-01,84.95
2017-02-02,84.59
2017-02-03,87.18
2017-02-06,86.77
2017-02-07,86.72
2017-02-08,85.96
2017-02-09,87.2
2017-02-10,87.0
2017-02-13,88.15
2017-02-14,89.56
2017-02-15,90.59
2017-02-16,90.53
2017-02-17,90.23
2017-02-21,91.01
2017-02-22,91.06
2017-02-23,91.13
2017-02-24,90.33
2017-02-27,90.43
2017-02-28,90.62
2017-03-01,93.6
2017-03-02,92.14
2017-03-03,92.8
2017-03-06,91.92
2017-03-07,91.41
2017-03-08,91.21
2017-03-09,91.57
2017-03-10,91.28
2017-03-13,91.36
2017-03-14,91.51
2017-03-15,91.73
2017-03-16,91.64
2017-03-17,90.68
2017-03-20,90.03
2017-03-21,87.39
2017-03-22,87.53
2017-03-23,87.39
2017-03-24,87.29
2017-03-27,87.24
2017-03-28,88.6
2017-03-29,88.27
2017-03-30,89.03
2017-03-31,87.84
2017-04-03,87.52
2017-04-04,87.31
2017-04-05,86.19
2017-04-06,86.48
2017-04-07,86.18
2017-04-10,85.88
2017-04-11,85.73
2017-04-12,85.4
2017-04-13,84.4
2017-04-17,85.86
2017-04-18,85.16
2017-04-19,84.46
2017-04-20,85.55
2017-04-21,84.52
2017-04-24,87.5
2017-04-25,88.26
2017-04-26,88.43
2017-04-27,87.61
2017-04-28,87.0
2017-05-01,87.06
2017-05-02,86.5
2017-05-03,87.0
2017-05-04,87.1
2017-05-05,87.0
2017-05-08,87.1
2017-05-09,86.75
2017-05-10,87.43
2017-05-11,87.16
2017-05-12,86.92
2017-05-15,87.34
2017-05-16,87.61
2017-05-17,84.27
2017-05-18,83.96
2017-05-19,84.78
2017-05-22,84.7
2017-05-23,85.76
2017-05-24,85.71
2017-05-25,85.35
2017-05-26,85.36
2017-05-30,83.9
2017-05-31,82.15
2017-06-01,83.06
2017-06-02,82.64
2017-06-05,82.79
2017-06-06,82.96
2017-06-07,83.91
2017-06-08,84.95
2017-06-09,86.96
2017-06-12,86.98
2017-06-13,87.27
2017-06-14,87.09
2017-06-15,86.57
2017-06-16,86.18
2017-06-19,88.07
2017-06-20,87.52
2017-06-21,87.12
2017-06-22,87.02
2017-06-23,86.86
2017-06-26,87.24
2017-06-27,88.05
2017-06-28,89.82
2017-06-29,91.15
2017-06-30,91.4
2017-07-03,92.75
2017-07-05,93.68
2017-07-06,93.38
2017-07-07,93.85
2017-07-10,93.19
2017-07-11,92.83
2017-07-12,92.51
2017-07-13,93.1
2017-07-14,92.25
2017-07-17,91.39
2017-07-18,91.07
2017-07-19,91.2
2017-07-20,91.2
2017-07-21,90.89
2017-07-24,91.28
2017-07-25,92.8
2017-07-26,91.93
2017-07-27,91.55
2017-07-28,91.28
2017-07-31,91.8
2017-08-01,93.03
2017-08-02,93.11
2017-08-03,92.5
2017-08-04,93.66
2017-08-07,94.02
2017-08-08,93.68
2017-08-09,93.53
2017-08-10,92.19
2017-08-11,91.42
2017-08-14,92.49
2017-08-15,92.73
2017-08-16,92.09
2017-08-17,90.65
2017-08-18,90.74
2017-08-21,90.63
2017-08-22,91.56
2017-08-23,91.67
2017-08-24,91.52
2017-08-25,91.89
2017-08-28,91.6
2017-08-29,91.1
2017-08-30,91.31
2017-08-31,90.89
2017-09-01,91.7
2017-09-05,89.51
2017-09-06,90.11
2017-09-07,88.53
2017-09-08,88.42
2017-09-11,89.79
2017-09-12,90.89
2017-09-13,91.15
2017-09-14,90.97
2017-09-15,91.62
2017-09-18,92.92
2017-09-19,93.94
2017-09-20,94.6
2017-09-21,95.03
2017-09-22,94.83
2017-09-25,94.12
2017-09-26,93.7
2017-09-27,95.18
2017-09-28,95.38
2017-09-29,95.51
2017-10-02,96.84
2017-10-03,97.35
2017-10-04,96.36
2017-10-05,97.09
2017-10-06,96.92
2017-10-09,96.41
2017-10-10,97.13
2017-10-11,96.84
2017-10-12,95.99
2017-10-13,95.86
2017-10-16,97.84
2017-10-17,97.62
2017-10-18,97.99
2017-10-19,98.11
2017-10-20,99.51
2017-10-23,99.34
2017-10-24,100.92
2017-10-25,101.02
2017-10-26,101.74
2017-10-27,101.77
2017-10-30,101.41
2017-10-31,100.61
2017-11-01,100.92
2017-11-02,101.59
2017-11-03,101.41
2017-11-06,100.78
2017-11-07,98.75
2017-11-08,97.64
2017-11-09,97.63
2017-11-10,97.51
2017-11-13,97.86
2017-11-14,97.27
2017-11-15,98.19
2017-11-16,98.47
2017-11-17,98.14
2017-11-20,99.01
2017-11-21,98.93
2017-11-22,98.64
2017-11-24,98.32
2017-11-27,97.93
2017-11-28,101.36
2017-11-29,103.73
2017-11-30,104.52
2017-12-01,104.79
2017-12-04,106.95
2017-12-05,105.72
2017-12-06,104.93
2017-12-07,104.62
2017-12-08,105.93
2017-12-11,105.62
2017-12-12,106.85
2017-12-13,105.51
2017-12-14,104.66
2017-12-15,106.14
2017-12-18,106.96
2017-12-19,106.51
2017-12-20,106.14
2017-12-21,107.83
2017-12-22,107.45
2017-12-26,107.02
2017-12-27,107.22
2017-12-28,107.79
2017-12-29,106.94
2018-01-02,107.95
2018-01-03,108.06
2018-01-04,109.04
2018-01-05,108.34
2018-01-08,108.5
2018-01-09,109.05
2018-01-10,110.25
2018-01-11,110.84
2018-01-12,112.67
2018-01-16,112.27
2018-01-17,112.99
2018-01-18,113.26
2018-01-19,113.01
2018-01-22,114.33
2018-01-23,114.21
2018-01-24,115.67
2018-01-25,115.7
2018-01-26,116.32
2018-01-29,116.2
2018-01-30,115.11
2018-01-31,115.67
2018-02-01,116.87
2018-02-02,114.28
2018-02-05,108.8
2018-02-06,112.11
2018-02-07,112.87
2018-02-08,107.88
2018-02-09,110.04
2018-02-12,111.74
2018-02-13,112.43
2018-02-14,115.03
2018-02-15,115.51
2018-02-16,114.68
2018-02-20,114.71
2018-02-21,115.19
2018-02-22,114.98
