Date,Close
2017-01-03,30.95
2017-01-04,30.97
2017-01-05,30.85
2017-01-06,31.13
2017-01-09,31.01
2017-01-10,30.37
2017-01-11,30.73
2017-01-12,30.68
2017-01-13,30.61
2017-01-17,31.15
2017-01-18,30.76
2017-01-19,30.31
2017-01-20,30.04
2017-01-23,29.61
2017-01-24,29.58
2017-01-25,29.8
2017-01-26,29.82
2017-01-27,29.99
2017-01-30,29.82
2017-01-31,30.32
2017-02-01,29.84
2017-02-02,29.95
2017-02-03,29.89
2017-02-06,29.88
2017-02-07,29.99
2017-02-08,30.04
2017-02-09,29.88
2017-02-10,30.45
2017-02-13,30.53
2017-02-14,30.36
2017-02-15,30.4
2017-02-16,30.62
2017-02-17,31.01
2017-02-21,31.33
2017-02-22,30.79
2017-02-23,31.39
2017-02-24,32.32
2017-02-27,31.81
2017-02-28,32.43
2017-03-01,31.56
2017-03-02,31.64
2017-03-03,31.74
2017-03-06,31.32
2017-03-07,31.18
2017-03-08,31.11
2017-03-09,31.1
2017-03-10,31.26
2017-03-13,31.1
2017-03-14,31.0
2017-03-15,31.59
2017-03-16,31.13
2017-03-17,31.36
2017-03-20,30.96
2017-03-21,31.36
2017-03-22,31.41
2017-03-23,31.2
2017-03-24,31.34
2017-03-27,31.39
2017-03-28,31.61
2017-03-29,31.57
2017-03-30,31.37
2017-03-31,31.82
2017-04-03,31.46
2017-04-04,31.73
2017-04-05,31.78
2017-04-06,31.76
2017-04-07,31.32
2017-04-10,31.6
2017-04-11,31.44
2017-04-12,31.61
2017-04-13,31.27
2017-04-17,31.43
2017-04-18,31.47
2017-04-19,30.85
2017-04-20,30.66
2017-04-21,30.61
2017-04-24,30.71
2017-04-25,30.61
2017-04-26,30.52
2017-04-27,30.52
2017-04-28,29.94
2017-05-01,29.46
2017-05-02,29.03
2017-05-03,28.95
2017-05-04,28.87
2017-05-05,28.83
2017-05-08,29.06
2017-05-09,28.76
2017-05-10,28.85
2017-05-11,28.81
2017-05-12,28.72
2017-05-15,28.93
2017-05-16,28.69
2017-05-17,28.59
2017-05-18,28.16
2017-05-19,28.24
2017-05-22,28.44
2017-05-23,28.5
2017-05-24,28.67
2017-05-25,28.86
2017-05-26,28.92
2017-05-30,29.19
2017-05-31,29.24
2017-06-01,29.39
2017-06-02,29.45
2017-06-05,29.11
2017-06-06,29.06
2017-06-07,29.14
2017-06-08,28.87
2017-06-09,29.11
2017-06-12,29.51
2017-06-13,29.37
2017-06-14,29.59
2017-06-15,29.79
2017-06-16,29.93
2017-06-19,29.87
2017-06-20,29.87
2017-06-21,29.43
2017-06-22,29.18
2017-06-23,28.91
2017-06-26,30.09
2017-06-27,29.72
2017-06-28,29.1
2017-06-29,28.82
2017-06-30,29.16
2017-07-03,29.06
2017-07-05,29.21
2017-07-06,29.31
2017-07-07,29.25
2017-07-10,29.31
2017-07-11,29.28
2017-07-12,29.73
2017-07-13,29.66
2017-07-14,30.2
2017-07-17,30.24
2017-07-18,30.45
2017-07-19,30.83
2017-07-20,31.23
2017-07-21,31.74
2017-07-24,31.25
2017-07-25,30.87
2017-07-26,31.1
2017-07-27,31.25
2017-07-28,32.15
2017-07-31,31.91
