Date,Close
2017-01-03,17.83
2017-01-04,17.71
2017-01-05,17.43
2017-01-06,17.66
2017-01-09,17.7
2017-01-10,18.06
2017-01-11,17.94
2017-01-12,17.89
2017-01-13,18.05
2017-01-17,17.91
2017-01-18,18.5
2017-01-19,18.56
2017-01-20,19.11
2017-01-23,19.1
2017-01-24,19.77
2017-01-25,20.25
2017-01-26,20.42
2017-01-27,20.57
2017-01-30,20.32
2017-01-31,19.95
2017-02-01,20.37
2017-02-02,20.41
2017-02-03,20.62
2017-02-06,20.66
2017-02-07,20.59
2017-02-08,20.69
2017-02-09,20.53
2017-02-10,20.55
2017-02-13,20.67
2017-02-14,20.53
2017-02-15,20.6
2017-02-16,20.82
2017-02-17,21.04
2017-02-21,21.28
2017-02-22,21.42
2017-02-23,21.06
2017-02-24,21.04
2017-02-27,21.33
2017-02-28,21.09
2017-03-01,21.51
2017-03-02,21.73
2017-03-03,21.83
2017-03-06,21.79
2017-03-07,21.93
2017-03-08,21.96
2017-03-09,22.2
2017-03-10,22.64
2017-03-13,22.65
2017-03-14,22.44
2017-03-15,22.59
2017-03-16,22.24
2017-03-17,22.12
2017-03-20,22.12
2017-03-21,21.6
2017-03-22,21.74
2017-03-23,21.69
2017-03-24,21.9
2017-03-27,21.91
2017-03-28,22.1
2017-03-29,22.13
2017-03-30,22.0
2017-03-31,21.9
2017-04-03,21.88
2017-04-04,21.9
2017-04-05,21.71
2017-04-06,21.75
2017-04-07,21.83
2017-04-10,21.8
2017-04-11,21.76
2017-04-12,20.92
2017-04-13,21.13
2017-04-17,21.39
2017-04-18,21.31
2017-04-19,21.36
2017-04-20,21.82
2017-04-21,21.77
2017-04-24,22.12
2017-04-25,22.32
2017-04-26,22.17
2017-04-27,22.31
2017-04-28,22.08
2017-05-01,22.13
2017-05-02,22.55
2017-05-03,22.49
2017-05-04,22.34
2017-05-05,22.65
2017-05-08,22.51
2017-05-09,22.85
2017-05-10,23.13
2017-05-11,23.11
2017-05-12,23.6
2017-05-15,23.9
2017-05-16,24.07
2017-05-17,23.12
2017-05-18,23.77
2017-05-19,23.41
2017-05-22,23.84
2017-05-23,23.65
2017-05-24,23.96
2017-05-25,24.09
2017-05-26,24.12
2017-05-30,23.98
2017-05-31,23.95
2017-06-01,23.46
2017-06-02,25.45
2017-06-05,25.22
2017-06-06,25.39
2017-06-07,25.43
2017-06-08,25.5
2017-06-09,24.33
2017-06-12,24.27
2017-06-13,24.29
2017-06-14,24.05
2017-06-15,23.8
2017-06-16,23.63
2017-06-19,24.12
2017-06-20,24.0
2017-06-21,24.51
2017-06-22,24.4
2017-06-23,24.53
2017-06-26,24.28
2017-06-27,23.53
2017-06-28,24.11
2017-06-29,23.4
2017-06-30,23.31
2017-07-03,22.98
2017-07-05,23.16
2017-07-06,23.5
2017-07-07,23.96
2017-07-10,24.18
2017-07-11,24.09
2017-07-12,24.64
