Date,Close
2017-01-03,182.62
2017-01-04,184.08
2017-01-05,184.4
2017-01-06,186.83
2017-01-09,185.91
2017-01-10,184.19
2017-01-11,181.99
2017-01-12,183.09
2017-01-13,184.01
2017-01-17,185.33
2017-01-18,186.57
2017-01-19,182.92
2017-01-20,184.53
2017-01-23,185.0
2017-01-24,184.14
2017-01-25,182.4
2017-01-26,182.09
2017-01-27,179.51
2017-01-30,177.74
2017-01-31,183.77
2017-02-01,181.53
2017-02-02,182.96
2017-02-03,185.33
2017-02-06,182.07
2017-02-07,179.06
2017-02-08,180.62
2017-02-09,181.99
2017-02-10,182.1
2017-02-13,181.67
2017-02-14,180.94
2017-02-15,178.54
2017-02-16,179.18
2017-02-17,181.09
2017-02-21,185.16
2017-02-22,184.7
2017-02-23,184.99
2017-02-24,184.29
2017-02-27,186.33
2017-02-28,184.4
2017-03-01,182.52
2017-03-02,181.14
2017-03-03,179.4
2017-03-06,178.8
2017-03-07,177.29
2017-03-08,174.69
2017-03-09,169.32
2017-03-10,168.17
2017-03-13,168.69
2017-03-14,167.23
2017-03-15,170.0
2017-03-16,169.4
2017-03-17,168.02
2017-03-20,168.11
2017-03-21,168.96
2017-03-22,165.4
2017-03-23,167.56
2017-03-24,167.95
2017-03-27,166.15
2017-03-28,168.05
2017-03-29,169.86
2017-03-30,170.04
2017-03-31,172.03
2017-04-03,174.06
2017-04-04,170.56
2017-04-05,170.29
2017-04-06,169.8
2017-04-07,169.81
2017-04-10,171.49
2017-04-11,173.35
2017-04-12,173.28
2017-04-13,173.84
2017-04-17,174.57
2017-04-18,174.73
2017-04-19,174.43
2017-04-20,174.73
2017-04-21,171.98
2017-04-24,168.94
2017-04-25,168.04
2017-04-26,165.04
2017-04-27,167.87
2017-04-28,165.26
2017-05-01,168.61
2017-05-02,168.79
2017-05-03,165.59
2017-05-04,165.42
2017-05-05,164.52
2017-05-08,162.84
2017-05-09,162.46
2017-05-10,165.65
2017-05-11,161.78
2017-05-12,157.48
2017-05-15,156.16
2017-05-16,154.13
2017-05-17,154.26
2017-05-18,154.01
2017-05-19,157.87
2017-05-22,157.6
2017-05-23,157.25
2017-05-24,159.78
2017-05-25,160.7
2017-05-26,157.26
2017-05-30,154.98
2017-05-31,154.25
2017-06-01,154.83
2017-06-02,152.64
2017-06-05,152.26
2017-06-06,153.09
2017-06-07,155.27
2017-06-08,154.57
2017-06-09,155.6
2017-06-12,159.74
2017-06-13,158.81
2017-06-14,159.64
2017-06-15,160.73
2017-06-16,160.26
2017-06-19,158.97
2017-06-20,158.98
2017-06-21,158.78
2017-06-22,159.13
2017-06-23,158.9
2017-06-26,160.45
2017-06-27,162.37
2017-06-28,163.8
2017-06-29,162.58
2017-06-30,161.76
2017-07-03,165.18
2017-07-05,158.23
2017-07-06,155.78
2017-07-07,156.64
2017-07-10,155.44
2017-07-11,153.94
2017-07-12,155.52
2017-07-13,158.05
2017-07-14,160.73
2017-07-17,162.13
2017-07-18,159.83
2017-07-19,160.27
2017-07-20,161.01
2017-07-21,160.58
2017-07-24,160.04
2017-07-25,161.57
2017-07-26,163.77
2017-07-27,166.33
2017-07-28,160.52
2017-07-31,158.5
2017-08-01,164.58
2017-08-02,161.37
2017-08-03,161.95
2017-08-04,164.53
2017-08-07,166.37
2017-08-08,164.09
2017-08-09,163.41
2017-08-10,161.15
2017-08-11,157.89
2017-08-14,160.34
2017-08-15,157.49
2017-08-16,157.95
2017-08-17,157.2
2017-08-18,153.58
