Date,Close
2017-01-03,241.57
2017-01-04,243.13
2017-01-05,241.32
2017-01-06,244.9
2017-01-09,242.89
2017-01-10,242.57
2017-01-11,245.76
2017-01-12,243.84
2017-01-13,244.3
2017-01-17,235.74
2017-01-18,234.29
2017-01-19,231.41
2017-01-20,232.2
2017-01-23,232.67
2017-01-24,233.68
2017-01-25,237.25
2017-01-26,239.58
2017-01-27,236.95
2017-01-30,233.9
2017-01-31,229.32
2017-02-01,230.67
2017-02-02,230.41
2017-02-03,240.95
2017-02-06,239.98
2017-02-07,239.62
2017-02-08,237.73
2017-02-09,241.55
2017-02-10,242.72
2017-02-13,246.27
2017-02-14,249.46
2017-02-15,250.54
2017-02-16,249.44
2017-02-17,250.38
2017-02-21,251.76
2017-02-22,251.73
2017-02-23,251.19
2017-02-24,247.35
2017-02-27,249.33
2017-02-28,248.06
2017-03-01,252.71
2017-03-02,251.06
2017-03-03,252.89
2017-03-06,252.01
2017-03-07,250.9
2017-03-08,250.24
2017-03-09,250.18
2017-03-10,248.38
2017-03-13,248.16
2017-03-14,247.72
2017-03-15,246.78
2017-03-16,248.22
2017-03-17,243.94
2017-03-20,242.14
2017-03-21,233.0
2017-03-22,231.07
2017-03-23,231.9
2017-03-24,228.41
2017-03-27,225.48
2017-03-28,229.33
2017-03-29,228.45
2017-03-30,231.22
2017-03-31,229.72
2017-04-03,228.96
2017-04-04,229.26
2017-04-05,227.66
2017-04-06,228.64
2017-04-07,227.88
2017-04-10,228.89
2017-04-11,227.74
2017-04-12,225.75
2017-04-13,223.32
2017-04-17,226.26
2017-04-18,215.59
2017-04-19,214.09
2017-04-20,218.06
2017-04-21,216.86
2017-04-24,223.22
2017-04-25,226.63
2017-04-26,226.2
2017-04-27,225.81
2017-04-28,223.8
2017-05-01,224.85
2017-05-02,225.12
2017-05-03,226.31
2017-05-04,226.59
2017-05-05,226.87
2017-05-08,225.03
2017-05-09,223.76
2017-05-10,224.88
2017-05-11,224.76
2017-05-12,222.82
2017-05-15,225.12
2017-05-16,225.6
2017-05-17,213.72
2017-05-18,215.16
2017-05-19,215.39
2017-05-22,216.02
2017-05-23,219.64
2017-05-24,223.83
2017-05-25,222.47
2017-05-26,223.53
2017-05-30,218.42
2017-05-31,211.26
2017-06-01,215.01
2017-06-02,213.31
2017-06-05,213.99
2017-06-06,214.53
2017-06-07,215.78
2017-06-08,218.76
2017-06-09,222.44
2017-06-12,221.91
2017-06-13,224.2
2017-06-14,226.51
2017-06-15,223.23
2017-06-16,221.81
2017-06-19,226.13
2017-06-20,225.1
2017-06-21,222.49
2017-06-22,219.77
2017-06-23,217.19
2017-06-26,220.44
2017-06-27,220.28
2017-06-28,223.22
2017-06-29,224.41
2017-06-30,221.9
2017-07-03,227.28
2017-07-05,228.04
2017-07-06,226.69
2017-07-07,225.28
2017-07-10,225.84
2017-07-11,226.95
2017-07-12,227.39
2017-07-13,230.4
2017-07-14,228.6
2017-07-17,229.26
2017-07-18,223.31
2017-07-19,222.87
2017-07-20,222.3
2017-07-21,220.18
2017-07-24,218.18
2017-07-25,221.58
2017-07-26,222.25
2017-07-27,221.48
2017-07-28,223.61
2017-07-31,225.33
2017-08-01,227.0
2017-08-02,226.27
2017-08-03,223.99
2017-08-04,229.79
2017-08-07,232.92
2017-08-08,232.05
2017-08-09,231.01
2017-08-10,225.5
2017-08-11,224.15
2017-08-14,227.36
2017-08-15,227.59
2017-08-16,225.61
2017-08-17,221.42
2017-08-18,222.15
2017-08-21,220.79
2017-08-22,223.58
2017-08-23,222.74
2017-08-24,222.99
2017-08-25,222.47
2017-08-28,220.35
2017-08-29,219.96
2017-08-30,222.42
2017-08-31,223.74
2017-09-01,225.88
2017-09-05,217.78
2017-09-06,218.83
2017-09-07,215.84
2017-09-08,217.21
2017-09-11,221.06
2017-09-12,225.95
2017-09-13,226.56
2017-09-14,226.85
2017-09-15,225.22
2017-09-18,227.53
2017-09-19,228.91
2017-09-20,229.79
2017-09-21,231.29
2017-09-22,231.03
2017-09-25,230.26
2017-09-26,229.94
2017-09-27,234.76
2017-09-28,235.47
2017-09-29,237.19
2017-10-02,240.65
2017-10-03,241.62
2017-10-04,240.31
2017-10-05,246.06
2017-10-06,246.02
2017-10-09,242.8
2017-10-10,242.6
2017-10-11,242.4
2017-10-12,239.8
2017-10-13,238.53
2017-10-16,242.41
2017-10-17,236.09
2017-10-18,242.03
2017-10-19,239.99
2017-10-20,244.73
2017-10-23,242.13
2017-10-24,244.84
2017-10-25,241.71
2017-10-26,241.72
2017-10-27,241.71
2017-10-30,240.89
2017-10-31,242.48
2017-11-01,244.26
2017-11-02,246.88
2017-11-03,244.4
2017-11-06,243.49
2017-11-07,239.81
2017-11-08,241.25
2017-11-09,240.79
2017-11-10,240.15
2017-11-13,240.27
2017-11-14,237.24
2017-11-15,237.61
2017-11-16,239.37
2017-11-17,238.02
2017-11-20,238.13
2017-11-21,238.02
2017-11-22,236.43
2017-11-24,235.95
2017-11-27,235.11
2017-11-28,239.41
2017-11-29,241.36
2017-11-30,247.64
2017-12-01,248.95
2017-12-04,250.65
2017-12-05,248.33
2017-12-06,245.95
2017-12-07,248.56
2017-12-08,250.35
2017-12-11,250.13
2017-12-12,257.68
2017-12-13,255.56
2017-12-14,255.48
2017-12-15,257.17
2017-12-18,260.02
2017-12-19,256.48
2017-12-20,255.18
2017-12-21,261.01
2017-12-22,258.97
2017-12-26,257.72
2017-12-27,255.95
2017-12-28,256.5
2017-12-29,254.76
2018-01-02,255.67
2018-01-03,253.29
2018-01-04,256.83
2018-01-05,255.52
2018-01-08,251.81
2018-01-09,253.94
2018-01-10,254.33
2018-01-11,255.13
2018-01-12,257.03
2018-01-16,258.46
2018-01-17,253.65
2018-01-18,250.97
2018-01-19,256.12
2018-01-22,261.52
2018-01-23,260.09
2018-01-24,265.68
2018-01-25,269.03
2018-01-26,268.14
2018-01-29,272.48
2018-01-30,268.94
2018-01-31,267.89
2018-02-01,272.23
2018-02-02,260.04
2018-02-05,249.11
2018-02-06,258.7
2018-02-07,257.1
2018-02-08,246.35
2018-02-09,249.3
2018-02-12,253.16
2018-02-13,255.53
2018-02-14,262.58
